Set,Isolate,Rep,DI 0,DI 1,DI 2,DI 3,DI 4,General Severity,Seeds,DI,DIx100,Species,Abundance,Temp
Set_1-3,INSO_5-50,R1,0,0,0,0,10,5,10,1,100,Pythium ultimum var. sporangiiferum,55,20C
Set_1-3,INSO_5-50,R2,0,0,0,0,10,5,10,1,100,Pythium ultimum var. sporangiiferum,55,20C
Set_1-3,INSO_5-50,R3,0,0,0,0,10,5,10,1,100,Pythium ultimum var. sporangiiferum,55,20C
Set_1-3,KSSO_6-30,R1,0,0,0,0,10,5,10,1,100,Pythium ultimum var. sporangiiferum,55,20C
Set_1-3,KSSO_6-30,R2,0,0,0,1,9,5,10,0.975,97.5,Pythium ultimum var. sporangiiferum,55,20C
Set_1-3,KSSO_6-30,R3,0,0,0,0,10,5,10,1,100,Pythium ultimum var. sporangiiferum,55,20C
Set_1-3,ILSO_4-52c,R1,0,0,0,0,10,5,10,1,100,Pythium ultimum var. ultimum,177,20C
Set_1-3,ILSO_4-52c,R2,0,0,0,0,10,5,10,1,100,Pythium ultimum var. ultimum,177,20C
Set_1-3,ILSO_4-52c,R3,0,0,0,0,10,5,10,1,100,Pythium ultimum var. ultimum,177,20C
Set_1-3,MISO_8-10,R1,0,0,0,1,9,5,10,0.975,97.5,Pythium ultimum var. ultimum,177,20C
Set_1-3,MISO_8-10,R2,0,0,0,0,10,5,10,1,100,Pythium ultimum var. ultimum,177,20C
Set_1-3,MISO_8-10,R3,0,0,0,0,10,5,10,1,100,Pythium ultimum var. ultimum,177,20C
Set_1-3,WISO_4-13,R1,0,0,0,0,10,5,10,1,100,Pythium ultimum var. ultimum,177,20C
Set_1-3,WISO_4-13,R2,0,0,0,0,10,5,10,1,100,Pythium ultimum var. ultimum,177,20C
Set_1-3,WISO_4-13,R3,0,0,0,0,10,5,10,1,100,Pythium ultimum var. ultimum,177,20C
Set_2-1,CONTROL,R1,8,0,2,0,0,0,10,0.1,10,Control,0,20C
Set_2-1,CONTROL,R2,7,1,2,0,0,0,10,0.125,12.5,Control,0,20C
Set_2-1,CONTROL,R3,8,0,2,0,0,0,10,0.1,10,Control,0,20C
Set_2-1,MICO_2-45,R1,0,0,0,2,8,4,10,0.95,95,Phytophthora drechsleri,1,20C
Set_2-1,MICO_2-45,R2,0,0,0,3,7,4,10,0.925,92.5,Phytophthora drechsleri,1,20C
Set_2-1,MICO_2-45,R3,0,0,0,10,0,4,10,0.75,75,Phytophthora drechsleri,1,20C
Set_2-1,V-NESO2_6-64,R1,0,3,4,3,0,1,10,0.5,50,Phytophthora megasperma,1,20C
Set_2-1,V-NESO2_6-64,R2,0,2,5,3,0,1,10,0.525,52.5,Phytophthora megasperma,1,20C
Set_2-1,V-NESO2_6-64,R3,0,4,2,4,0,1,10,0.5,50,Phytophthora megasperma,1,20C
Set_2-1,V-NESO2_6-43,R1,0,3,4,3,0,1,10,0.5,50,Phytophthora sp.,1,20C
Set_2-1,V-NESO2_6-43,R2,1,3,3,2,1,1,10,0.475,47.5,Phytophthora sp.,1,20C
Set_2-1,V-NESO2_6-43,R3,0,3,5,2,0,1,10,0.475,47.5,Phytophthora sp.,1,20C
Set_2-1,C-KSSO2_5-19,R1,0,3,4,0,3,2,10,0.575,57.5,Phytopythium aff. vexans,2,20C
Set_2-1,C-KSSO2_5-19,R2,1,3,6,0,0,1,10,0.375,37.5,Phytopythium aff. vexans,2,20C
Set_2-1,C-KSSO2_5-19,R3,0,4,5,0,1,1,10,0.45,45,Phytopythium aff. vexans,2,20C
Set_2-1,V-KSSO2_3-5,R1,2,2,6,0,0,1,10,0.35,35,Phytopythium aff. vexans,2,20C
Set_2-1,V-KSSO2_3-5,R2,0,2,5,3,0,1,10,0.525,52.5,Phytopythium aff. vexans,2,20C
Set_2-1,V-KSSO2_3-5,R3,0,5,4,0,1,1,10,0.425,42.5,Phytopythium aff. vexans,2,20C
Set_2-1,NESO_4-42_1,R1,0,0,0,2,8,4,10,0.95,95,Phytopythium helicoides,2,20C
Set_2-1,NESO_4-42_1,R2,0,0,0,1,9,5,10,0.975,97.5,Phytopythium helicoides,2,20C
Set_2-1,NESO_4-42_1,R3,0,0,0,2,8,4,10,0.95,95,Phytopythium helicoides,2,20C
Set_2-1,V-ARSO2_5-55,R1,0,0,0,4,6,3,10,0.9,90,Phytopythium helicoides,2,20C
Set_2-1,V-ARSO2_5-55,R2,0,0,0,3,7,4,10,0.925,92.5,Phytopythium helicoides,2,20C
Set_2-1,V-ARSO2_5-55,R3,0,0,0,2,8,4,10,0.95,95,Phytopythium helicoides,2,20C
Set_2-1,V-MISO2_6-46,R1,0,1,5,3,1,1,10,0.6,60,Phytopythium megacarpum,2,20C
Set_2-1,V-MISO2_6-46,R2,0,4,5,0,1,1,10,0.45,45,Phytopythium megacarpum,2,20C
Set_2-1,V-MISO2_6-46,R3,0,3,4,3,0,1,10,0.5,50,Phytopythium megacarpum,2,20C
Set_2-1,V-MNSO2_2-64,R1,0,3,4,3,0,1,10,0.5,50,Pythiogeton sp.,1,20C
Set_2-1,V-MNSO2_2-64,R2,0,4,4,2,0,1,10,0.45,45,Pythiogeton sp.,1,20C
Set_2-1,V-MNSO2_2-64,R3,0,2,5,3,0,1,10,0.525,52.5,Pythiogeton sp.,1,20C
Set_2-1,C-ARSO2_4-13,R1,2,2,6,0,0,1,10,0.35,35,Pythium acanthophoron,1,20C
Set_2-1,C-ARSO2_4-13,R2,3,3,4,0,0,1,10,0.275,27.5,Pythium acanthophoron,1,20C
Set_2-1,C-ARSO2_4-13,R3,1,3,6,0,0,1,10,0.375,37.5,Pythium acanthophoron,1,20C
Set_2-1,NDSO_L_10-7,R1,0,3,4,2,1,1,10,0.525,52.5,Pythium adhaerens,1,20C
Set_2-1,NDSO_L_10-7,R2,0,5,2,3,0,1,10,0.45,45,Pythium adhaerens,1,20C
Set_2-1,NDSO_L_10-7,R3,0,4,5,1,0,1,10,0.425,42.5,Pythium adhaerens,1,20C
Set_2-1,IASO_4-5,R1,0,0,0,1,9,5,10,0.975,97.5,Pythium aff. dictyosporum,2,20C
Set_2-1,IASO_4-5,R2,0,0,0,0,10,5,10,1,100,Pythium aff. dictyosporum,2,20C
Set_2-1,IASO_4-5,R3,0,0,0,2,8,5,10,0.95,95,Pythium aff. dictyosporum,2,20C
Set_2-1,INSO_1-19B,R1,0,0,1,4,5,3,10,0.85,85,Pythium aff. dictyosporum,2,20C
Set_2-1,INSO_1-19B,R2,0,0,6,2,2,2,10,0.65,65,Pythium aff. dictyosporum,2,20C
Set_2-1,INSO_1-19B,R3,0,0,1,4,5,3,10,0.85,85,Pythium aff. dictyosporum,2,20C
Set_2-1,C-ARSO2_3-5,R1,2,3,5,0,0,1,10,0.325,32.5,Pythium aff. hypogynum,1,20C
Set_2-1,C-ARSO2_3-5,R2,2,4,4,0,0,1,10,0.3,30,Pythium aff. hypogynum,1,20C
Set_2-1,C-ARSO2_3-5,R3,3,3,4,0,0,1,10,0.275,27.5,Pythium aff. hypogynum,1,20C
Set_2-1,C-KSSO2_5-8,R1,0,2,5,3,0,1,10,0.525,52.5,Pythium aff. iwayamai,1,20C
Set_2-1,C-KSSO2_5-8,R2,0,3,5,2,0,1,10,0.475,47.5,Pythium aff. iwayamai,1,20C
Set_2-1,C-KSSO2_5-8,R3,0,5,2,2,1,1,10,0.475,47.5,Pythium aff. iwayamai,1,20C
Set_2-1,V-ARSO2_3-46,R1,0,2,2,4,2,2,10,0.65,65,Pythium angustatum,1,20C
Set_2-1,V-ARSO2_3-46,R2,0,3,4,2,1,1,10,0.525,52.5,Pythium angustatum,1,20C
Set_2-1,V-ARSO2_3-46,R3,3,1,5,1,0,1,10,0.35,35,Pythium angustatum,1,20C
Set_2-1,C-KSSO2_4-10_1,R1,2,6,2,0,0,1,10,0.25,25,Pythium camurandrum,1,20C
Set_2-1,C-KSSO2_4-10_1,R2,5,2,3,0,0,1,10,0.2,20,Pythium camurandrum,1,20C
Set_2-1,C-KSSO2_4-10_1,R3,4,2,4,0,0,1,10,0.25,25,Pythium camurandrum,1,20C
Set_2-1,C-ARSO2_5-12,R1,0,6,3,0,1,1,10,0.4,40,Pythium catenulatum,3,20C
Set_2-1,C-ARSO2_5-12,R2,6,0,4,0,0,1,10,0.2,20,Pythium catenulatum,3,20C
Set_2-1,C-ARSO2_5-12,R3,5,2,3,0,0,1,10,0.2,20,Pythium catenulatum,3,20C
Set_2-1,NDSO_L_10-10,R1,1,3,6,0,0,1,10,0.375,37.5,Pythium catenulatum,3,20C
Set_2-1,NDSO_L_10-10,R2,0,3,5,2,0,1,10,0.475,47.5,Pythium catenulatum,3,20C
Set_2-1,NDSO_L_10-10,R3,0,4,5,0,1,1,10,0.45,45,Pythium catenulatum,3,20C
Set_2-1,V-SDSO2_4-54,R1,0,2,5,2,1,1,10,0.55,55,Pythium catenulatum,3,20C
Set_2-1,V-SDSO2_4-54,R2,0,2,5,3,0,1,10,0.525,52.5,Pythium catenulatum,3,20C
Set_2-1,V-SDSO2_4-54,R3,0,4,6,0,0,1,10,0.4,40,Pythium catenulatum,3,20C
Set_2-1,C-MISO2_4-9,R1,3,1,4,2,0,1,10,0.375,37.5,Pythium chondricola,1,20C
Set_2-1,C-MISO2_4-9,R2,2,2,5,1,0,1,10,0.375,37.5,Pythium chondricola,1,20C
Set_2-1,C-MISO2_4-9,R3,3,2,3,2,0,1,10,0.35,35,Pythium chondricola,1,20C
Set_2-1,C-MISO2_6-16,R1,0,0,0,1,9,5,10,0.975,97.5,Pythium cryptoirregulare,1,20C
Set_2-1,C-MISO2_6-16,R2,0,0,0,2,8,4,10,0.95,95,Pythium cryptoirregulare,1,20C
Set_2-1,C-MISO2_6-16,R3,0,0,0,2,8,4,10,0.95,95,Pythium cryptoirregulare,1,20C
Set_2-1,C-MICO2_5-13,R1,2,2,6,0,0,1,10,0.35,35,Pythium hydnosporum,2,20C
Set_2-1,C-MICO2_5-13,R2,0,3,5,2,0,1,10,0.475,47.5,Pythium hydnosporum,2,20C
Set_2-1,C-MICO2_5-13,R3,0,3,5,2,0,1,10,0.475,47.5,Pythium hydnosporum,2,20C
Set_2-1,C-MNSO2_5-1,R1,0,2,4,2,2,2,10,0.6,60,Pythium hydnosporum,2,20C
Set_2-1,C-MNSO2_5-1,R2,0,4,5,0,1,2,10,0.45,45,Pythium hydnosporum,2,20C
Set_2-1,C-MNSO2_5-1,R3,0,3,5,2,0,1,10,0.475,47.5,Pythium hydnosporum,2,20C
Set_2-1,AR_260.S.2.8.A,R1,0,0,0,1,9,5,10,0.975,97.5,Pythium kunmingense,2,20C
Set_2-1,AR_260.S.2.8.A,R2,0,0,0,3,7,4,10,0.925,92.5,Pythium kunmingense,2,20C
Set_2-1,AR_260.S.2.8.A,R3,0,0,0,3,7,4,10,0.925,92.5,Pythium kunmingense,2,20C
Set_2-1,AR_96.S.2.3.A,R1,0,0,0,2,8,4,10,0.95,95,Pythium kunmingense,2,20C
Set_2-1,AR_96.S.2.3.A,R2,0,0,1,2,7,4,10,0.9,90,Pythium kunmingense,2,20C
Set_2-1,AR_96.S.2.3.A,R3,0,0,0,1,9,5,10,0.975,97.5,Pythium kunmingense,2,20C
Set_2-1,MICO_2-2,R1,0,3,3,1,3,2,10,0.6,60,Pythium litorale,1,20C
Set_2-1,MICO_2-2,R2,0,3,4,0,3,2,10,0.575,57.5,Pythium litorale,1,20C
Set_2-1,MICO_2-2,R3,0,3,5,2,0,1,10,0.475,47.5,Pythium litorale,1,20C
Set_2-1,C-NDSO2_6-5,R1,6,2,2,0,0,1,10,0.15,15,Pythium pyrilobum,1,20C
Set_2-1,C-NDSO2_6-5,R2,5,2,3,0,0,1,10,0.2,20,Pythium pyrilobum,1,20C
Set_2-1,C-NDSO2_6-5,R3,5,2,3,0,0,1,10,0.2,20,Pythium pyrilobum,1,20C
Set_2-1,V-ILSO2_5-51_1,R1,0,3,3,2,2,1,10,0.575,57.5,Pythium sterilum,1,20C
Set_2-1,V-ILSO2_5-51_1,R2,0,3,6,0,1,1,10,0.475,47.5,Pythium sterilum,1,20C
Set_2-1,V-ILSO2_5-51_1,R3,0,0,6,1,3,2,10,0.675,67.5,Pythium sterilum,1,20C
Set_2-2,CONTROL,R1,10,0,0,0,0,0,10,0,0,Control,0,20C
Set_2-2,CONTROL,R2,8,1,1,0,0,0,10,0.075,7.5,Control,0,20C
Set_2-2,CONTROL,R3,8,1,1,0,0,0,10,0.075,7.5,Control,0,20C
Set_2-2,MICO_2-45,R1,0,0,1,1,8,4,10,0.925,92.5,Phytophthora drechsleri,1,20C
Set_2-2,MICO_2-45,R2,0,0,1,1,8,4,10,0.925,92.5,Phytophthora drechsleri,1,20C
Set_2-2,MICO_2-45,R3,0,0,2,1,7,4,10,0.875,87.5,Phytophthora drechsleri,1,20C
Set_2-2,V-NESO2_6-64,R1,4,2,4,0,0,1,10,0.25,25,Phytophthora megasperma,1,20C
Set_2-2,V-NESO2_6-64,R2,3,3,2,2,0,1,10,0.325,32.5,Phytophthora megasperma,1,20C
Set_2-2,V-NESO2_6-64,R3,3,3,4,0,0,1,10,0.275,27.5,Phytophthora megasperma,1,20C
Set_2-2,V-NESO2_6-43,R1,2,3,5,0,0,1,10,0.325,32.5,Phytophthora sp.,1,20C
Set_2-2,V-NESO2_6-43,R2,3,4,3,0,0,1,10,0.25,25,Phytophthora sp.,1,20C
Set_2-2,V-NESO2_6-43,R3,3,3,4,0,0,1,10,0.275,27.5,Phytophthora sp.,1,20C
Set_2-2,C-KSSO2_5-19,R1,4,2,4,0,0,1,10,0.25,25,Phytopythium aff. vexans,2,20C
Set_2-2,C-KSSO2_5-19,R2,3,2,4,1,0,1,10,0.325,32.5,Phytopythium aff. vexans,2,20C
Set_2-2,C-KSSO2_5-19,R3,4,2,4,0,0,1,10,0.25,25,Phytopythium aff. vexans,2,20C
Set_2-2,V-KSSO2_3-5,R1,6,1,3,0,0,1,10,0.175,17.5,Phytopythium aff. vexans,2,20C
Set_2-2,V-KSSO2_3-5,R2,4,1,5,0,0,1,10,0.275,27.5,Phytopythium aff. vexans,2,20C
Set_2-2,V-KSSO2_3-5,R3,4,1,4,1,0,1,10,0.3,30,Phytopythium aff. vexans,2,20C
Set_2-2,NESO_4-42_1,R1,0,1,2,5,2,2,10,0.7,70,Phytopythium helicoides,2,20C
Set_2-2,NESO_4-42_1,R2,0,0,2,2,6,3,10,0.85,85,Phytopythium helicoides,2,20C
Set_2-2,NESO_4-42_1,R3,0,1,1,2,6,3,10,0.825,82.5,Phytopythium helicoides,2,20C
Set_2-2,V-ARSO2_5-55,R1,0,0,0,1,9,5,10,0.975,97.5,Phytopythium helicoides,2,20C
Set_2-2,V-ARSO2_5-55,R2,0,0,0,2,8,4,10,0.95,95,Phytopythium helicoides,2,20C
Set_2-2,V-ARSO2_5-55,R3,0,0,0,2,8,4,10,0.95,95,Phytopythium helicoides,2,20C
Set_2-2,V-MISO2_6-46,R1,2,3,4,0,1,1,10,0.375,37.5,Phytopythium megacarpum,2,20C
Set_2-2,V-MISO2_6-46,R2,3,2,4,0,1,1,10,0.35,35,Phytopythium megacarpum,2,20C
Set_2-2,V-MISO2_6-46,R3,3,3,4,0,0,1,10,0.275,27.5,Phytopythium megacarpum,2,20C
Set_2-2,V-MNSO2_2-64,R1,3,2,4,0,1,1,10,0.35,35,Pythiogeton sp.,1,20C
Set_2-2,V-MNSO2_2-64,R2,3,3,3,0,1,1,10,0.325,32.5,Pythiogeton sp.,1,20C
Set_2-2,V-MNSO2_2-64,R3,2,3,4,0,1,1,10,0.375,37.5,Pythiogeton sp.,1,20C
Set_2-2,C-ARSO2_4-13,R1,3,3,3,0,1,1,10,0.325,32.5,Pythium acanthophoron,1,20C
Set_2-2,C-ARSO2_4-13,R2,3,3,2,0,2,1,10,0.375,37.5,Pythium acanthophoron,1,20C
Set_2-2,C-ARSO2_4-13,R3,4,2,4,0,0,1,10,0.25,25,Pythium acanthophoron,1,20C
Set_2-2,NDSO_L_10-7,R1,5,2,3,0,0,1,10,0.2,20,Pythium adhaerens,1,20C
Set_2-2,NDSO_L_10-7,R2,5,2,3,0,0,1,10,0.2,20,Pythium adhaerens,1,20C
Set_2-2,NDSO_L_10-7,R3,4,2,4,0,0,1,10,0.25,25,Pythium adhaerens,1,20C
Set_2-2,IASO_4-5,R1,0,0,0,1,9,5,10,0.975,97.5,Pythium aff. dictyosporum,2,20C
Set_2-2,IASO_4-5,R2,0,0,0,0,10,5,10,1,100,Pythium aff. dictyosporum,2,20C
Set_2-2,IASO_4-5,R3,0,0,0,0,10,5,10,1,100,Pythium aff. dictyosporum,2,20C
Set_2-2,INSO_1-19B,R1,0,1,3,4,2,2,10,0.675,67.5,Pythium aff. dictyosporum,2,20C
Set_2-2,INSO_1-19B,R2,0,0,2,4,4,2,10,0.8,80,Pythium aff. dictyosporum,2,20C
Set_2-2,INSO_1-19B,R3,0,0,3,4,3,2,10,0.75,75,Pythium aff. dictyosporum,2,20C
Set_2-2,C-ARSO2_3-5,R1,4,3,2,1,0,1,10,0.25,25,Pythium aff. hypogynum,1,20C
Set_2-2,C-ARSO2_3-5,R2,5,1,4,0,0,1,10,0.225,22.5,Pythium aff. hypogynum,1,20C
Set_2-2,C-ARSO2_3-5,R3,4,2,3,1,0,1,10,0.275,27.5,Pythium aff. hypogynum,1,20C
Set_2-2,C-KSSO2_5-8,R1,2,3,4,0,1,1,10,0.375,37.5,Pythium aff. iwayamai,1,20C
Set_2-2,C-KSSO2_5-8,R2,2,3,2,1,2,1,10,0.45,45,Pythium aff. iwayamai,1,20C
Set_2-2,C-KSSO2_5-8,R3,3,4,3,0,0,1,10,0.25,25,Pythium aff. iwayamai,1,20C
Set_2-2,V-ARSO2_3-46,R1,7,1,2,0,0,1,10,0.125,12.5,Pythium angustatum,1,20C
Set_2-2,V-ARSO2_3-46,R2,5,1,4,0,0,1,10,0.225,22.5,Pythium angustatum,1,20C
Set_2-2,V-ARSO2_3-46,R3,5,1,4,0,0,1,10,0.225,22.5,Pythium angustatum,1,20C
Set_2-2,C-KSSO2_4-10_1,R1,4,2,3,1,0,1,10,0.275,27.5,Pythium camurandrum,1,20C
Set_2-2,C-KSSO2_4-10_1,R2,3,2,5,0,0,1,10,0.3,30,Pythium camurandrum,1,20C
Set_2-2,C-KSSO2_4-10_1,R3,3,2,4,1,0,1,10,0.325,32.5,Pythium camurandrum,1,20C
Set_2-2,C-ARSO2_5-12,R1,3,4,3,0,0,1,10,0.25,25,Pythium catenulatum,3,20C
Set_2-2,C-ARSO2_5-12,R2,4,2,4,0,0,1,10,0.25,25,Pythium catenulatum,3,20C
Set_2-2,C-ARSO2_5-12,R3,4,2,4,0,0,1,10,0.25,25,Pythium catenulatum,3,20C
Set_2-2,NDSO_L_10-10,R1,3,1,5,1,0,1,10,0.35,35,Pythium catenulatum,3,20C
Set_2-2,NDSO_L_10-10,R2,5,1,4,0,0,1,10,0.225,22.5,Pythium catenulatum,3,20C
Set_2-2,NDSO_L_10-10,R3,5,0,4,1,0,,10,0.275,27.5,Pythium catenulatum,3,20C
Set_2-2,V-SDSO2_4-54,R1,3,2,4,0,1,1,10,0.35,35,Pythium catenulatum,3,20C
Set_2-2,V-SDSO2_4-54,R2,0,5,3,2,0,1,10,0.425,42.5,Pythium catenulatum,3,20C
Set_2-2,V-SDSO2_4-54,R3,2,3,5,0,0,1,10,0.325,32.5,Pythium catenulatum,3,20C
Set_2-2,C-MISO2_4-9,R1,2,2,3,3,0,1,10,0.425,42.5,Pythium chondricola,1,20C
Set_2-2,C-MISO2_4-9,R2,5,3,2,0,0,1,10,0.175,17.5,Pythium chondricola,1,20C
Set_2-2,C-MISO2_4-9,R3,5,2,3,0,0,1,10,0.2,20,Pythium chondricola,1,20C
Set_2-2,C-MISO2_6-16,R1,0,0,0,0,10,5,10,1,100,Pythium cryptoirregulare,1,20C
Set_2-2,C-MISO2_6-16,R2,0,0,0,1,9,5,10,0.975,97.5,Pythium cryptoirregulare,1,20C
Set_2-2,C-MISO2_6-16,R3,0,0,0,3,7,4,10,0.925,92.5,Pythium cryptoirregulare,1,20C
Set_2-2,C-MICO2_5-13,R1,2,2,3,1,2,1,10,0.475,47.5,Pythium hydnosporum,2,20C
Set_2-2,C-MICO2_5-13,R2,3,2,4,1,0,1,10,0.325,32.5,Pythium hydnosporum,2,20C
Set_2-2,C-MICO2_5-13,R3,4,2,3,1,0,1,10,0.275,27.5,Pythium hydnosporum,2,20C
Set_2-2,C-MNSO2_5-1,R1,6,1,3,0,0,1,10,0.175,17.5,Pythium hydnosporum,2,20C
Set_2-2,C-MNSO2_5-1,R2,4,1,2,3,0,1,10,0.35,35,Pythium hydnosporum,2,20C
Set_2-2,C-MNSO2_5-1,R3,5,1,3,1,0,1,10,0.25,25,Pythium hydnosporum,2,20C
Set_2-2,AR_260.S.2.8.A,R1,0,0,3,2,5,3,10,0.8,80,Pythium kunmingense,2,20C
Set_2-2,AR_260.S.2.8.A,R2,0,0,2,4,4,2,10,0.8,80,Pythium kunmingense,2,20C
Set_2-2,AR_260.S.2.8.A,R3,0,0,1,4,5,3,10,0.85,85,Pythium kunmingense,2,20C
Set_2-2,AR_96.S.2.3.A,R1,0,0,0,5,5,3,10,0.875,87.5,Pythium kunmingense,2,20C
Set_2-2,AR_96.S.2.3.A,R2,0,0,2,4,4,2,10,0.8,80,Pythium kunmingense,2,20C
Set_2-2,AR_96.S.2.3.A,R3,0,0,2,5,3,2,10,0.775,77.5,Pythium kunmingense,2,20C
Set_2-2,MICO_2-2,R1,4,0,2,2,2,1,10,0.45,45,Pythium litorale,1,20C
Set_2-2,MICO_2-2,R2,3,0,3,1,3,2,10,0.525,52.5,Pythium litorale,1,20C
Set_2-2,MICO_2-2,R3,3,2,5,0,0,1,10,0.3,30,Pythium litorale,1,20C
Set_2-2,C-NDSO2_6-5,R1,2,5,3,0,0,1,10,0.275,27.5,Pythium pyrilobum,1,20C
Set_2-2,C-NDSO2_6-5,R2,1,6,2,0,1,1,10,0.35,35,Pythium pyrilobum,1,20C
Set_2-2,C-NDSO2_6-5,R3,2,4,2,2,0,1,10,0.35,35,Pythium pyrilobum,1,20C
Set_2-2,V-ILSO2_5-51_1,R1,2,3,4,1,0,1,10,0.35,35,Pythium sterilum,1,20C
Set_2-2,V-ILSO2_5-51_1,R2,3,3,3,1,0,1,10,0.3,30,Pythium sterilum,1,20C
Set_2-2,V-ILSO2_5-51_1,R3,3,2,5,0,0,1,10,0.3,30,Pythium sterilum,1,20C
Set_2-3,CONTROL,R1,8,1,1,0,0,1,10,0.075,7.5,Control,0,20C
Set_2-3,CONTROL,R2,8,0,2,0,0,1,10,0.1,10,Control,0,20C
Set_2-3,CONTROL,R3,7,1,2,0,0,1,10,0.125,12.5,Control,0,20C
Set_2-3,MICO_2-45,R1,0,0,0,3,7,4,10,0.925,92.5,Phytophthora drechsleri,1,20C
Set_2-3,MICO_2-45,R2,0,0,0,3,7,4,10,0.925,92.5,Phytophthora drechsleri,1,20C
Set_2-3,MICO_2-45,R3,0,0,0,3,7,4,10,0.925,92.5,Phytophthora drechsleri,1,20C
Set_2-3,V-NESO2_6-64,R1,6,1,3,0,0,1,10,0.175,17.5,Phytophthora megasperma,1,20C
Set_2-3,V-NESO2_6-64,R2,4,2,4,0,0,1,10,0.25,25,Phytophthora megasperma,1,20C
Set_2-3,V-NESO2_6-64,R3,5,3,2,0,0,1,10,0.175,17.5,Phytophthora megasperma,1,20C
Set_2-3,V-NESO2_6-43,R1,5,2,3,0,0,1,10,0.2,20,Phytophthora sp.,1,20C
Set_2-3,V-NESO2_6-43,R2,4,2,3,0,1,1,10,0.3,30,Phytophthora sp.,1,20C
Set_2-3,V-NESO2_6-43,R3,4,2,4,0,0,1,10,0.25,25,Phytophthora sp.,1,20C
Set_2-3,C-KSSO2_5-19,R1,4,3,3,0,0,1,10,0.225,22.5,Phytopythium aff. vexans,2,20C
Set_2-3,C-KSSO2_5-19,R2,0,3,3,2,2,1,10,0.575,57.5,Phytopythium aff. vexans,2,20C
Set_2-3,C-KSSO2_5-19,R3,3,3,4,0,0,1,10,0.275,27.5,Phytopythium aff. vexans,2,20C
Set_2-3,V-KSSO2_3-5,R1,3,2,4,0,1,1,10,0.35,35,Phytopythium aff. vexans,2,20C
Set_2-3,V-KSSO2_3-5,R2,1,3,4,2,0,1,10,0.425,42.5,Phytopythium aff. vexans,2,20C
Set_2-3,V-KSSO2_3-5,R3,1,2,5,2,0,1,10,0.45,45,Phytopythium aff. vexans,2,20C
Set_2-3,NESO_4-42_1,R1,0,0,0,4,6,3,10,0.9,90,Phytopythium helicoides,2,20C
Set_2-3,NESO_4-42_1,R2,0,0,0,3,7,4,10,0.925,92.5,Phytopythium helicoides,2,20C
Set_2-3,NESO_4-42_1,R3,0,0,0,2,8,4,10,0.95,95,Phytopythium helicoides,2,20C
Set_2-3,V-ARSO2_5-55,R1,0,0,0,2,8,4,10,0.95,95,Phytopythium helicoides,2,20C
Set_2-3,V-ARSO2_5-55,R2,0,0,0,2,8,4,10,0.95,95,Phytopythium helicoides,2,20C
Set_2-3,V-ARSO2_5-55,R3,0,0,0,1,9,5,10,0.975,97.5,Phytopythium helicoides,2,20C
Set_2-3,V-MISO2_6-46,R1,4,2,4,0,0,1,10,0.25,25,Phytopythium megacarpum,2,20C
Set_2-3,V-MISO2_6-46,R2,3,3,4,0,0,1,10,0.275,27.5,Phytopythium megacarpum,2,20C
Set_2-3,V-MISO2_6-46,R3,4,2,4,0,0,1,10,0.25,25,Phytopythium megacarpum,2,20C
Set_2-3,V-MNSO2_2-64,R1,2,3,2,3,0,1,10,0.4,40,Pythiogeton sp.,1,20C
Set_2-3,V-MNSO2_2-64,R2,4,0,3,1,2,1,10,0.425,42.5,Pythiogeton sp.,1,20C
Set_2-3,V-MNSO2_2-64,R3,4,2,3,0,1,1,10,0.3,30,Pythiogeton sp.,1,20C
Set_2-3,C-ARSO2_4-13,R1,6,2,2,0,0,1,10,0.15,15,Pythium acanthophoron,1,20C
Set_2-3,C-ARSO2_4-13,R2,5,2,3,0,0,1,10,0.2,20,Pythium acanthophoron,1,20C
Set_2-3,C-ARSO2_4-13,R3,6,1,3,0,0,1,10,0.175,17.5,Pythium acanthophoron,1,20C
Set_2-3,NDSO_L_10-7,R1,6,2,2,0,0,1,10,0.15,15,Pythium adhaerens,1,20C
Set_2-3,NDSO_L_10-7,R2,7,1,2,0,0,1,10,0.125,12.5,Pythium adhaerens,1,20C
Set_2-3,NDSO_L_10-7,R3,6,1,3,0,0,1,10,0.175,17.5,Pythium adhaerens,1,20C
Set_2-3,IASO_4-5,R1,0,0,0,0,10,5,10,1,100,Pythium aff. dictyosporum,2,20C
Set_2-3,IASO_4-5,R2,0,0,0,2,8,4,10,0.95,95,Pythium aff. dictyosporum,2,20C
Set_2-3,IASO_4-5,R3,0,0,0,1,9,5,10,0.975,97.5,Pythium aff. dictyosporum,2,20C
Set_2-3,INSO_1-19B,R1,4,2,3,0,1,1,10,0.3,30,Pythium aff. dictyosporum,2,20C
Set_2-3,INSO_1-19B,R2,0,0,2,3,5,3,10,0.825,82.5,Pythium aff. dictyosporum,2,20C
Set_2-3,INSO_1-19B,R3,0,0,3,2,5,3,10,0.8,80,Pythium aff. dictyosporum,2,20C
Set_2-3,C-ARSO2_3-5,R1,4,2,4,0,0,1,10,0.25,25,Pythium aff. hypogynum,1,20C
Set_2-3,C-ARSO2_3-5,R2,3,2,5,0,0,1,10,0.3,30,Pythium aff. hypogynum,1,20C
Set_2-3,C-ARSO2_3-5,R3,3,2,4,1,0,1,10,0.325,32.5,Pythium aff. hypogynum,1,20C
